,Text,Intent,Domain,Name,Area,DeviceClass,Response,State
10672,puoi dirmi quale ventilatore nella custom_area è spento,HassGetState,fan,none,custom_area,none,which,off
10673,puoi dirmi quale ventilatore nella custom_area è acceso,HassGetState,fan,none,custom_area,none,which,on
10674,puoi dirmi quale ventilatore nello custom_area è spento,HassGetState,fan,none,custom_area,none,which,off
10675,puoi dirmi quale ventilatore nello custom_area è acceso,HassGetState,fan,none,custom_area,none,which,on
10676,puoi dirmi quale ventilatore nel custom_area è spento,HassGetState,fan,none,custom_area,none,which,off
10677,puoi dirmi quale ventilatore nel custom_area è acceso,HassGetState,fan,none,custom_area,none,which,on
10678,puoi dirmi quale ventilatore in custom_area è spento,HassGetState,fan,none,custom_area,none,which,off
10679,puoi dirmi quale ventilatore in custom_area è acceso,HassGetState,fan,none,custom_area,none,which,on
10680,puoi dirmi quale ventilazione della custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10681,puoi dirmi quale ventilazione della custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10682,puoi dirmi quale ventilazione dello custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10683,puoi dirmi quale ventilazione dello custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10684,puoi dirmi quale ventilazione del custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10685,puoi dirmi quale ventilazione del custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10686,puoi dirmi quale ventilazione nella custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10687,puoi dirmi quale ventilazione nella custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10688,puoi dirmi quale ventilazione nello custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10689,puoi dirmi quale ventilazione nello custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10690,puoi dirmi quale ventilazione nel custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10691,puoi dirmi quale ventilazione nel custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10692,puoi dirmi quale ventilazione in custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10693,puoi dirmi quale ventilazione in custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10694,puoi dirmi quale ventola della custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10695,puoi dirmi quale ventola della custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10696,puoi dirmi quale ventola dello custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10697,puoi dirmi quale ventola dello custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10698,puoi dirmi quale ventola del custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10699,puoi dirmi quale ventola del custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10700,puoi dirmi quale ventola nella custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10701,puoi dirmi quale ventola nella custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10702,puoi dirmi quale ventola nello custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10703,puoi dirmi quale ventola nello custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10704,puoi dirmi quale ventola nel custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10705,puoi dirmi quale ventola nel custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10706,puoi dirmi quale ventola in custom_area è spenta,HassGetState,fan,none,custom_area,none,which,off
10707,puoi dirmi quale ventola in custom_area è accesa,HassGetState,fan,none,custom_area,none,which,on
10708,puoi dirmi quali lampade sono spente,HassGetState,light,none,none,none,which,off
10709,puoi dirmi quali lampade sono accese,HassGetState,light,none,none,none,which,on
10710,puoi dirmi quali luci sono spente,HassGetState,light,none,none,none,which,off
10711,puoi dirmi quali luci sono accese,HassGetState,light,none,none,none,which,on
10712,puoi dirmi quali condizionatori sono spenti,HassGetState,fan,none,none,none,which,off
10713,puoi dirmi quali condizionatori sono accesi,HassGetState,fan,none,none,none,which,on
10714,puoi dirmi quali climatizzatori sono spenti,HassGetState,fan,none,none,none,which,off
10715,puoi dirmi quali climatizzatori sono accesi,HassGetState,fan,none,none,none,which,on
10716,puoi dirmi quali ventilatori sono spenti,HassGetState,fan,none,none,none,which,off
10717,puoi dirmi quali ventilatori sono accesi,HassGetState,fan,none,none,none,which,on
10718,puoi dirmi quali ventole sono spente,HassGetState,fan,none,none,none,which,off
10719,puoi dirmi quali ventole sono accese,HassGetState,fan,none,none,none,which,on
10720,puoi dirmi quale lampada è spenta,HassGetState,light,none,none,none,which,off
10721,puoi dirmi quale lampada è accesa,HassGetState,light,none,none,none,which,on
10722,puoi dirmi quale luce è spenta,HassGetState,light,none,none,none,which,off
10723,puoi dirmi quale luce è accesa,HassGetState,light,none,none,none,which,on
10724,puoi dirmi quale condizionatore è spento,HassGetState,fan,none,none,none,which,off
10725,puoi dirmi quale condizionatore è acceso,HassGetState,fan,none,none,none,which,on
10726,puoi dirmi quale climatizzatore è spento,HassGetState,fan,none,none,none,which,off
10727,puoi dirmi quale climatizzatore è acceso,HassGetState,fan,none,none,none,which,on
10728,puoi dirmi quale ventilatore è spento,HassGetState,fan,none,none,none,which,off
10729,puoi dirmi quale ventilatore è acceso,HassGetState,fan,none,none,none,which,on
10730,puoi dirmi quale ventilazione è spenta,HassGetState,fan,none,none,none,which,off
10731,puoi dirmi quale ventilazione è accesa,HassGetState,fan,none,none,none,which,on
10732,puoi dirmi quale ventola è spenta,HassGetState,fan,none,none,none,which,off
10733,puoi dirmi quale ventola è accesa,HassGetState,fan,none,none,none,which,on
10734,dimmi quali lampade sono spente nella custom_area,HassGetState,light,none,custom_area,none,which,off
10735,dimmi quali lampade sono spente nello custom_area,HassGetState,light,none,custom_area,none,which,off
10736,dimmi quali lampade sono spente nel custom_area,HassGetState,light,none,custom_area,none,which,off
10737,dimmi quali lampade sono spente in custom_area,HassGetState,light,none,custom_area,none,which,off
10738,dimmi quali lampade sono accese nella custom_area,HassGetState,light,none,custom_area,none,which,on
10739,dimmi quali lampade sono accese nello custom_area,HassGetState,light,none,custom_area,none,which,on
10740,dimmi quali lampade sono accese nel custom_area,HassGetState,light,none,custom_area,none,which,on
10741,dimmi quali lampade sono accese in custom_area,HassGetState,light,none,custom_area,none,which,on
10742,dimmi quali luci sono spente nella custom_area,HassGetState,light,none,custom_area,none,which,off
10743,dimmi quali luci sono spente nello custom_area,HassGetState,light,none,custom_area,none,which,off
10744,dimmi quali luci sono spente nel custom_area,HassGetState,light,none,custom_area,none,which,off
10745,dimmi quali luci sono spente in custom_area,HassGetState,light,none,custom_area,none,which,off
10746,dimmi quali luci sono accese nella custom_area,HassGetState,light,none,custom_area,none,which,on
10747,dimmi quali luci sono accese nello custom_area,HassGetState,light,none,custom_area,none,which,on
10748,dimmi quali luci sono accese nel custom_area,HassGetState,light,none,custom_area,none,which,on
10749,dimmi quali luci sono accese in custom_area,HassGetState,light,none,custom_area,none,which,on
10750,dimmi quali condizionatori sono spenti nella custom_area,HassGetState,fan,none,custom_area,none,which,off
10751,dimmi quali condizionatori sono spenti nello custom_area,HassGetState,fan,none,custom_area,none,which,off
10752,dimmi quali condizionatori sono spenti nel custom_area,HassGetState,fan,none,custom_area,none,which,off
10753,dimmi quali condizionatori sono spenti in custom_area,HassGetState,fan,none,custom_area,none,which,off
10754,dimmi quali condizionatori sono accesi nella custom_area,HassGetState,fan,none,custom_area,none,which,on
10755,dimmi quali condizionatori sono accesi nello custom_area,HassGetState,fan,none,custom_area,none,which,on
10756,dimmi quali condizionatori sono accesi nel custom_area,HassGetState,fan,none,custom_area,none,which,on
10757,dimmi quali condizionatori sono accesi in custom_area,HassGetState,fan,none,custom_area,none,which,on
10758,dimmi quali climatizzatori sono spenti nella custom_area,HassGetState,fan,none,custom_area,none,which,off
10759,dimmi quali climatizzatori sono spenti nello custom_area,HassGetState,fan,none,custom_area,none,which,off
10760,dimmi quali climatizzatori sono spenti nel custom_area,HassGetState,fan,none,custom_area,none,which,off
10761,dimmi quali climatizzatori sono spenti in custom_area,HassGetState,fan,none,custom_area,none,which,off
10762,dimmi quali climatizzatori sono accesi nella custom_area,HassGetState,fan,none,custom_area,none,which,on
10763,dimmi quali climatizzatori sono accesi nello custom_area,HassGetState,fan,none,custom_area,none,which,on
10764,dimmi quali climatizzatori sono accesi nel custom_area,HassGetState,fan,none,custom_area,none,which,on
10765,dimmi quali climatizzatori sono accesi in custom_area,HassGetState,fan,none,custom_area,none,which,on
10766,dimmi quali ventilatori sono spenti nella custom_area,HassGetState,fan,none,custom_area,none,which,off
10767,dimmi quali ventilatori sono spenti nello custom_area,HassGetState,fan,none,custom_area,none,which,off
10768,dimmi quali ventilatori sono spenti nel custom_area,HassGetState,fan,none,custom_area,none,which,off
10769,dimmi quali ventilatori sono spenti in custom_area,HassGetState,fan,none,custom_area,none,which,off
10770,dimmi quali ventilatori sono accesi nella custom_area,HassGetState,fan,none,custom_area,none,which,on
10771,dimmi quali ventilatori sono accesi nello custom_area,HassGetState,fan,none,custom_area,none,which,on
10772,dimmi quali ventilatori sono accesi nel custom_area,HassGetState,fan,none,custom_area,none,which,on
10773,dimmi quali ventilatori sono accesi in custom_area,HassGetState,fan,none,custom_area,none,which,on
10774,dimmi quali ventole sono spente nella custom_area,HassGetState,fan,none,custom_area,none,which,off
10775,dimmi quali ventole sono spente nello custom_area,HassGetState,fan,none,custom_area,none,which,off
10776,dimmi quali ventole sono spente nel custom_area,HassGetState,fan,none,custom_area,none,which,off
10777,dimmi quali ventole sono spente in custom_area,HassGetState,fan,none,custom_area,none,which,off
10778,dimmi quali ventole sono accese nella custom_area,HassGetState,fan,none,custom_area,none,which,on
10779,dimmi quali ventole sono accese nello custom_area,HassGetState,fan,none,custom_area,none,which,on
10780,dimmi quali ventole sono accese nel custom_area,HassGetState,fan,none,custom_area,none,which,on
10781,dimmi quali ventole sono accese in custom_area,HassGetState,fan,none,custom_area,none,which,on
10782,dimmi quale lampada è spenta nella custom_area,HassGetState,light,none,custom_area,none,which,off
10783,dimmi quale lampada è spenta nello custom_area,HassGetState,light,none,custom_area,none,which,off
10784,dimmi quale lampada è spenta nel custom_area,HassGetState,light,none,custom_area,none,which,off
10785,dimmi quale lampada è spenta in custom_area,HassGetState,light,none,custom_area,none,which,off
10786,dimmi quale lampada è accesa nella custom_area,HassGetState,light,none,custom_area,none,which,on
10787,dimmi quale lampada è accesa nello custom_area,HassGetState,light,none,custom_area,none,which,on
10788,dimmi quale lampada è accesa nel custom_area,HassGetState,light,none,custom_area,none,which,on
10789,dimmi quale lampada è accesa in custom_area,HassGetState,light,none,custom_area,none,which,on
10790,dimmi quale luce è spenta nella custom_area,HassGetState,light,none,custom_area,none,which,off
10791,dimmi quale luce è spenta nello custom_area,HassGetState,light,none,custom_area,none,which,off
10792,dimmi quale luce è spenta nel custom_area,HassGetState,light,none,custom_area,none,which,off
10793,dimmi quale luce è spenta in custom_area,HassGetState,light,none,custom_area,none,which,off
10794,dimmi quale luce è accesa nella custom_area,HassGetState,light,none,custom_area,none,which,on
10795,dimmi quale luce è accesa nello custom_area,HassGetState,light,none,custom_area,none,which,on
10796,dimmi quale luce è accesa nel custom_area,HassGetState,light,none,custom_area,none,which,on
10797,dimmi quale luce è accesa in custom_area,HassGetState,light,none,custom_area,none,which,on
10798,dimmi quale condizionatore è spento nella custom_area,HassGetState,fan,none,custom_area,none,which,off
10799,dimmi quale condizionatore è spento nello custom_area,HassGetState,fan,none,custom_area,none,which,off
